imdb_id,budget,revenue,original_title,director,genres,release_date,vote_count,vote_average,release_year
tt0096794,31000000,74134790,Always,Steven Spielberg,"['Fantasy', 'Drama', 'Romance']",1989-12-22,68,5.8,1989
tt0098105,0,11567217,Police Academy 6: City Under Siege,Peter Bonerz,"['Comedy', 'Crime']",1989-03-09,71,4.8,1989
tt0097368,0,38903179,The Fly II,Chris Walas,"['Horror', 'Science Fiction', 'Thriller']",1989-02-10,65,4.9,1989
tt0097889,3000000,1145404,Miracle Mile,Steve De Jarnatt,"['Science Fiction', 'Thriller']",1989-05-19,19,6.9,1989
tt0098536,0,71079915,Turner & Hooch,Roger Spottiswoode,"['Action', 'Comedy', 'Thriller', 'Crime', 'Family']",1989-07-28,172,5.9,1989
tt0097108,0,0,"The Cook, the Thief, His Wife & Her Lover",Peter Greenaway,"['Foreign', 'Crime', 'Drama']",1989-09-10,66,6.9,1989
tt0097235,0,0,The Dream Team,Howard Zieff,['Comedy'],1989-04-07,20,5.7,1989
tt0096787,13800000,27100027,All Dogs Go to Heaven,Don Bluth|Gary Goldman|Dan Kuenster,"['Drama', 'Animation', 'Family', 'Comedy', 'Fantasy']",1989-11-17,133,6.3,1989
tt0096945,0,2345628,Blind Fury,Phillip Noyce,"['Action', 'Thriller']",1989-08-17,33,5.8,1989
tt0097481,30000000,60864870,Harlem Nights,Eddie Murphy,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",1989-11-17,41,5.9,1989
tt0098273,19000000,110879513,Sea of Love,Harold Becker,"['Drama', 'Crime', 'Mystery']",1989-09-15,60,6.7,1989
tt0096866,0,0,The BFG,Brian Cosgrove,"['Animation', 'Family', 'Fantasy']",1989-12-25,26,6.8,1989
tt0097162,10000000,7825000,Dead Calm,Phillip Noyce,"['Crime', 'Thriller', 'Horror', 'Drama']",1989-04-07,70,6.3,1989
tt0098622,7000000,0,Warlock,Steve Miner,"['Action', 'Adventure', 'Fantasy', 'Horror']",1989-06-01,46,5.7,1989
tt0097626,0,7237794,Johnny Handsome,Walter Hill,"['Crime', 'Drama']",1989-09-12,18,5.8,1989
tt0098320,5000000,16554699,Shocker,Wes Craven,"['Thriller', 'Comedy', 'Horror']",1989-10-27,37,5.9,1989
tt0097531,0,0,How to Get Ahead in Advertising,Bruce Robinson,"['Comedy', 'Fantasy', 'Foreign']",1989-05-05,13,5.7,1989
tt0097239,7500000,145793296,Driving Miss Daisy,Bruce Beresford,"['Comedy', 'Drama']",1989-12-13,181,6.9,1989
tt0098090,0,0,The Phantom of the Opera,Dwight H. Little,"['Drama', 'Horror', 'Romance']",1989-11-04,13,5.5,1989
tt0097123,19000000,18254702,Crimes and Misdemeanors,Woody Allen,"['Comedy', 'Drama']",1989-10-13,86,6.9,1989
tt0096933,30000000,45892212,Black Rain,Ridley Scott,"['Action', 'Thriller', 'Crime']",1989-09-22,114,6.0,1989
tt0098503,0,0,The Toxic Avenger Part II,Michael Herz|Lloyd Kaufman,"['Comedy', 'Horror', 'Action']",1989-02-24,20,5.2,1989
tt0104740,0,0,Little Nemo: Adventures In Slumberland,Masami Hata|William T. Hurtz,"['Adventure', 'Animation', 'Family', 'Fantasy']",1989-07-15,19,6.8,1989
tt0097965,15000000,0,New York Stories,Woody Allen|Francis Ford Coppola|Martin Scorsese,"['Comedy', 'Drama', 'Romance']",1989-03-10,25,5.8,1989
tt0100934,7000000,0,Wild Orchid,Zalman King,"['Drama', 'Romance']",1989-12-22,23,4.4,1989
tt0098253,787000,0,Santa sangre,Alejandro Jodorowsky,"['Fantasy', 'Horror', 'Mystery']",1989-05-01,25,5.5,1989
tt0097322,13000000,0,The Fabulous Baker Boys,Steve Kloves,"['Music', 'Drama', 'Romance']",1989-10-13,33,6.5,1989
tt0098384,0,95904091,Steel Magnolias,Herbert Ross,"['Comedy', 'Drama', 'Romance']",1989-11-15,76,6.9,1989
tt0097937,645180,14743391,My Left Foot: The Story of Christy Brown,Jim Sheridan,['Drama'],1989-07-21,94,7.3,1989
tt0097179,0,8143225,DeepStar Six,Sean S. Cunningham,"['Action', 'Horror', 'Thriller', 'Science Fiction']",1989-01-13,16,5.2,1989
tt0098453,0,27843,Teen Witch,Dorian Walker,"['Fantasy', 'Drama', 'Comedy', 'Science Fiction', 'Family']",1989-04-28,25,5.4,1989
tt0097500,0,0,Her Alibi,Bruce Beresford,"['Action', 'Comedy', 'Romance']",1989-02-03,18,5.1,1989
tt0097674,0,0,Knick Knack,John Lasseter,"['Animation', 'Family']",1989-01-01,77,7.1,1989
tt0097044,0,0,Chances Are,Emile Ardolino,"['Fantasy', 'Comedy', 'Science Fiction', 'Romance']",1989-03-10,28,6.7,1989
tt0098502,0,0,The Toxic Avenger Part III: The Last Temptation of Toxie,Michael Herz|Lloyd Kaufman,"['Comedy', 'Horror', 'Action', 'Science Fiction']",1989-11-24,16,4.8,1989
tt0097216,6500000,37295445,Do the Right Thing,Spike Lee,"['Crime', 'Drama']",1989-06-30,134,7.5,1989
tt0098143,0,0,Puppet Master,David Schmoeller,['Horror'],1989-10-12,26,5.6,1989
tt0097499,9000000,0,Henry V,Kenneth Branagh,"['War', 'Drama', 'History', 'Action', 'Romance']",1989-10-05,27,7.4,1989
tt0098213,0,0,Roger & Me,Michael Moore,"['Documentary', 'History']",1989-09-01,34,7.1,1989
tt0094764,0,882290,The Blood of Heroes,David Webb Peoples,"['Action', 'Adventure', 'Science Fiction']",1989-10-19,12,6.1,1989
tt0098051,0,0,The Package,Andrew Davis,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",1989-08-25,16,4.8,1989
tt0097790,0,3960327,Loverboy,Joan Micklin Silver,"['Comedy', 'Romance']",1989-04-28,14,6.5,1989
tt0097940,2800000,0,Mystery Train,Jim Jarmusch,"['Crime', 'Drama', 'Comedy']",1989-09-06,36,6.5,1989
tt0098193,0,192816,The Return of Swamp Thing,Jim Wynorski,"['Horror', 'Science Fiction']",1989-05-11,17,4.8,1989
tt0097443,0,0,The Gods Must Be Crazy II,Jamie Uys,"['Action', 'Comedy']",1989-07-01,46,6.9,1989
tt0097474,5000000,11642254,Halloween 5: The Revenge of Michael Myers,Dominique Othenin-Girard,"['Horror', 'Thriller']",1989-10-12,83,5.2,1989
tt0098258,0,20036737,Say Anything...,Cameron Crowe,"['Comedy', 'Drama', 'Romance']",1989-04-14,107,6.7,1989
tt0097236,0,0,Dream a Little Dream,Marc Rocco,"['Fantasy', 'Comedy', 'Science Fiction', 'Romance']",1989-03-03,12,5.5,1989
tt0097967,12000000,15942628,Next of Kin,John Irvin,"['Adventure', 'Drama', 'Action', 'Thriller']",1989-10-20,24,5.0,1989
tt0097858,750000,0,Meet the Feebles,Peter Jackson,"['Comedy', 'Music']",1989-08-12,26,6.2,1989
tt0097728,0,0,Leningrad Cowboys Go America,Aki KaurismÃ¤ki,['Comedy'],1989-03-24,17,6.3,1989
tt0102800,0,0,Robot Jox,Stuart Gordon,"['Science Fiction', 'Action']",1989-10-01,14,4.6,1989
tt0097607,0,0,Jacknife,David Hugh Jones,['Drama'],1989-03-10,12,6.0,1989
tt0098519,0,0,Troop Beverly Hills,Jeff Kanew,"['Adventure', 'Comedy', 'Family']",1989-03-22,29,5.9,1989
tt0097883,0,0,Millennium,Michael Anderson,"['Mystery', 'Drama', 'Science Fiction', 'Thriller']",1989-08-25,22,5.0,1989
tt0097351,0,84431625,Field of Dreams,Phil Alden Robinson,"['Drama', 'Family', 'Fantasy']",1989-04-21,192,6.8,1989
tt0097289,0,0,Erik the Viking,Terry Jones,"['Adventure', 'Fantasy', 'Comedy']",1989-09-01,31,5.8,1989
tt0098206,15000000,30050028,Road House,Rowdy Herrington,"['Action', 'Thriller']",1989-05-19,121,6.3,1989
tt0097366,8045760,35150960,Fletch Lives,Michael Ritchie,"['Comedy', 'Crime', 'Mystery']",1989-03-17,46,5.9,1989
tt0097579,0,20047604,An Innocent Man,Peter Yates,"['Action', 'Crime', 'Drama', 'Thriller']",1989-10-06,11,7.0,1989
tt0100211,0,0,Music Box,Costa-Gavras,"['Crime', 'Drama', 'Romance', 'Thriller']",1989-12-22,11,7.0,1989
tt0097880,0,4557214,The Mighty Quinn,Carl Schenkel,"['Action', 'Comedy', 'Mystery', 'Thriller']",1989-02-17,14,5.4,1989
tt0098672,0,0,The Woman in Black,Herbert Wise,"['Horror', 'Mystery']",1989-12-24,15,6.6,1989
tt0097438,0,2777280,Gleaming the Cube,Graeme Clifford,['Drama'],1989-01-01,11,5.7,1989
tt0098308,0,12065892,She's Out of Control,Stan Dragoti,"['Comedy', 'Romance']",1989-04-14,10,5.3,1989
tt0098471,15000000,40590000,Three Fugitives,Francis Veber,['Comedy'],1989-01-27,20,6.5,1989
tt0096119,0,0,Sleepaway Camp III: Teenage Wasteland,Michael A. Simpson,['Horror'],1989-02-05,16,5.3,1989
tt0099180,2000000,0,Bride of Re-Animator,Brian Yuzna,"['Comedy', 'Horror', 'Science Fiction']",1989-10-01,24,5.8,1989
tt0098575,33000000,1132112,Valmont,MiloÅ¡ Forman,"['Drama', 'Romance']",1989-11-17,24,6.6,1989
tt0097240,2500000,4729352,Drugstore Cowboy,Gus Van Sant,"['Crime', 'Drama']",1989-09-09,50,6.8,1989
tt0098663,6000000,14278900,The Wizard,Todd Holland,"['Adventure', 'Comedy', 'Drama', 'Family', 'Romance']",1989-12-15,36,6.5,1989
tt0094590,0,0,Depeche Mode: 101,D.A. Pennebaker|David Dawkins|Chris Hegedus,['Music'],1989-04-27,13,8.4,1989
tt0096870,0,0,Going Overboard,Valerie Breiman,['Comedy'],1989-05-11,18,2.3,1989
tt0098436,0,0,The Tall Guy,Mel Smith,"['Comedy', 'Romance']",1989-02-01,12,5.4,1989
tt0098260,0,8800000,Scandal,Michael Caton-Jones,"['Drama', 'History', 'Romance']",1989-03-03,15,5.9,1989
tt0097457,0,0,Great Balls of Fire!,Jim McBride,['Drama'],1989-06-30,32,5.6,1989
tt0097904,0,0,Monsieur Hire,Patrice Leconte,"['Crime', 'Drama']",1989-05-24,15,6.4,1989
tt0098546,5000000,0,UHF,Jay Levey,['Comedy'],1989-07-21,36,6.7,1989
tt0097722,0,0,Lean On Me,John G. Avildsen,['Drama'],1989-03-03,31,6.8,1989
tt0097458,0,0,Gross Anatomy,Thom Eberhardt,"['Comedy', 'Drama', 'Romance']",1989-10-20,13,6.1,1989
tt0098097,0,0,Pink Cadillac,Buddy Van Horn,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance']",1989-05-26,14,5.4,1989
tt0096639,0,0,Lonesome Dove,Simon Wincer,"['Drama', 'Western', 'Adventure']",1989-02-05,16,7.4,1989
tt0097662,4000000,0,Kill Me Again,John Dahl,"['Drama', 'Action', 'Thriller', 'Crime']",1989-10-27,11,5.9,1989
tt0098354,0,0,Society,Brian Yuzna,"['Drama', 'Horror', 'Comedy']",1989-05-13,28,5.7,1989
tt0097758,7000000,793775,Little Monsters,Richard Greenberg,"['Adventure', 'Fantasy', 'Comedy', 'Family']",1989-08-25,26,5.7,1989
tt0097613,0,0,The January Man,Pat O'Connor,"['Action', 'Comedy', 'Crime', 'Mystery', 'Thriller']",1989-01-13,20,5.1,1989
tt0097731,0,0,Let It Ride,Joe Pytka,['Comedy'],1989-08-18,13,7.1,1989
tt0097527,0,1738897,House III: The Horror Show,James Isaac,['Horror'],1989-04-28,10,4.0,1989
tt0094641,0,0,"Amanece, que no es poco",JosÃ© Luis Cuerda,['Comedy'],1989-01-17,11,6.5,1989
tt0098309,0,0,She-Devil,Susan Seidelman,['Comedy'],1989-12-08,26,6.4,1989
tt0097328,0,12195695,Family Business,Sidney Lumet,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",1989-12-15,20,5.4,1989
tt0095379,130000,0,Intruder,Scott Spiegel,"['Horror', 'Thriller']",1989-01-27,16,5.8,1989
tt0178579,0,0,Ho vinto la lotteria di Capodanno,Neri Parenti,['Comedy'],1989-06-06,13,6.0,1989
tt0097100,0,1919653,Communion,Philippe Mora,"['Drama', 'Horror', 'Science Fiction', 'Thriller']",1989-11-10,19,4.9,1989
tt0098385,0,1519796,Stepfather II: Make Room For Daddy,Jeff Burr,"['Horror', 'Thriller']",1989-11-03,13,5.6,1989
tt0097372,0,0,For All Mankind,Al Reinert,['Documentary'],1989-01-01,16,8.2,1989
tt0101414,25000000,377350553,Beauty and the Beast,Gary Trousdale|Kirk Wise,"['Romance', 'Family', 'Animation', 'Fantasy', 'Music']",1991-11-12,1703,7.3,1991
tt0103064,100000000,520000000,Terminator 2: Judgment Day,James Cameron,"['Action', 'Thriller', 'Science Fiction']",1991-07-01,2836,7.5,1991
tt0102057,70000000,300854823,Hook,Steven Spielberg,"['Adventure', 'Fantasy', 'Comedy', 'Family']",1991-12-11,834,6.5,1991
tt0102798,48000000,390493908,Robin Hood: Prince of Thieves,Kevin Reynolds,"['Adventure', 'Drama', 'Action', 'Romance']",1991-06-14,518,6.5,1991
tt0102034,30000000,15556340,Highlander II: The Quickening,Russell Mulcahy,"['Action', 'Fantasy', 'Science Fiction']",1991-01-30,93,4.8,1991
tt0101540,35000000,182300000,Cape Fear,Martin Scorsese,"['Crime', 'Thriller']",1991-11-15,289,6.9,1991
tt0102975,27000000,96900000,Star Trek VI: The Undiscovered Country,Nicholas Meyer,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",1991-12-05,237,6.6,1991
tt0102510,23000000,86930411,The Naked Gun 2Â½: The Smell of Fear,David Zucker,"['Action', 'Comedy', 'Crime']",1991-06-28,257,6.5,1991
tt0102685,24000000,83531958,Point Break,Kathryn Bigelow,"['Action', 'Thriller', 'Crime']",1991-07-12,468,6.7,1991
tt0101452,0,0,Bill & Ted's Bogus Journey,Peter Hewitt,"['Adventure', 'Fantasy', 'Comedy', 'Science Fiction', 'Family']",1991-07-19,161,5.9,1991
tt0101393,75000000,152368585,Backdraft,Ron Howard,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",1991-05-24,193,6.2,1991
tt0101272,30000000,191502426,The Addams Family,Barry Sonnenfeld,"['Comedy', 'Family', 'Fantasy']",1991-11-22,414,6.6,1991
tt0102070,65000000,17218080,Hudson Hawk,Michael Lehmann,"['Action', 'Adventure', 'Comedy']",1991-05-23,155,5.6,1991
tt0102803,42000000,62000000,The Rocketeer,Joe Johnston,"['Action', 'Adventure', 'Science Fiction', 'Family']",1991-06-21,149,6.3,1991
tt0103074,16000000,45361000,Thelma & Louise,Ridley Scott,"['Drama', 'Thriller', 'Crime', 'Adventure']",1991-05-24,375,7.0,1991
tt0101761,38000000,34416893,The Doors,Oliver Stone,"['Drama', 'Music']",1991-03-01,129,6.5,1991
tt0103060,25000000,78,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Michael Pressman,"['Science Fiction', 'Adventure', 'Action', 'Comedy', 'Family']",1991-03-22,161,6.0,1991
tt0102558,40000000,8479793,Nothing but Trouble,Dan Aykroyd,"['Comedy', 'Adventure']",1991-02-14,36,5.3,1991
tt0101329,0,0,An American Tail: Fievel Goes West,Phil Nibbelink|Simon Wells,"['Adventure', 'Animation', 'Family']",1991-11-21,101,6.2,1991
tt0102926,19000000,272742922,The Silence of the Lambs,Jonathan Demme,"['Crime', 'Drama', 'Thriller']",1991-02-14,2679,7.9,1991
tt0101410,9000000,6153939,Barton Fink,Joel Coen,"['Comedy', 'Drama']",1991-08-01,201,7.0,1991
tt0102492,16500000,0,My Girl,Howard Zieff,"['Comedy', 'Drama', 'Family']",1991-11-27,218,6.9,1991
tt0101787,0,0,Dying Young,Joel Schumacher,"['Drama', 'Romance']",1991-06-20,45,5.8,1991
tt0101917,11000000,34872033,Freddy's Dead: The Final Nightmare,Rachel Talalay,"['Horror', 'Thriller', 'Comedy']",1991-09-05,141,5.4,1991
tt0102494,2500000,0,My Own Private Idaho,Gus Van Sant,"['Drama', 'Romance']",1991-10-18,94,7.1,1991
tt0102266,29000000,59509925,The Last Boy Scout,Tony Scott,"['Adventure', 'Action', 'Comedy', 'Thriller']",1991-12-11,274,6.4,1991
tt0102138,40000000,205405498,JFK,Oliver Stone,"['Drama', 'Thriller', 'History']",1991-12-20,258,7.2,1991
tt0101507,6500000,57504069,Boyz n the Hood,John Singleton,"['Crime', 'Drama']",1991-07-12,168,7.3,1991
tt0102005,23000000,7434726,Harley Davidson and the Marlboro Man,Simon Wincer,"['Action', 'Thriller']",1991-08-23,44,6.4,1991
tt0101764,15000000,30102717,Double Impact,Sheldon Lettich,"['Thriller', 'Action', 'Crime', 'Drama']",1991-08-10,113,5.1,1991
tt0101428,0,0,La belle noiseuse,Jacques Rivette,['Drama'],1991-09-04,10,6.0,1991
tt0103241,35000000,63710000,What About Bob?,Frank Oz,['Comedy'],1991-05-17,128,6.8,1991
tt0102536,0,2015810,Night on Earth,Jim Jarmusch,"['Comedy', 'Drama']",1991-10-03,75,7.4,1991
tt0103956,13000000,20560255,Child's Play 3,Jack Bender,['Horror'],1991-08-30,114,5.5,1991
tt0105121,6000000,0,The People Under the Stairs,Wes Craven,"['Comedy', 'Drama', 'Horror', 'Mystery', 'Thriller']",1991-11-01,45,6.4,1991
tt0101587,26000000,124033791,City Slickers,Ron Underwood,"['Action', 'Adventure', 'Comedy', 'Drama', 'Western']",1991-06-07,114,6.1,1991
tt0102059,26000000,181096164,Hot Shots!,Jim Abrahams,"['Action', 'Comedy', 'War']",1991-07-31,313,6.2,1991
tt0103262,0,0,Wild Hearts Can't Be Broken,Steve Miner,"['Drama', 'Family']",1991-05-24,10,7.4,1991
tt0102782,11000000,2807854,Return to the Blue Lagoon,William A. Graham,"['Drama', 'Adventure', 'Romance']",1991-08-02,78,5.0,1991
tt0102250,0,0,L.A. Story,Mick Jackson,"['Comedy', 'Drama', 'Fantasy', 'Romance']",1991-02-08,32,6.2,1991
tt0101921,11000000,119418501,Fried Green Tomatoes,Jon Avnet,"['Drama', 'Comedy']",1991-12-27,134,7.3,1991
tt0102004,0,65595485,The Hard Way,John Badham,"['Action', 'Comedy', 'Crime']",1991-03-08,50,5.7,1991
tt0102915,8000000,2275557,Showdown in Little Tokyo,Mark L. Lester,"['Action', 'Thriller']",1991-08-23,39,5.4,1991
tt0102945,19000000,174999005,Sleeping with the Enemy,Joseph Ruben,"['Crime', 'Thriller']",1991-02-08,114,6.1,1991
tt0101969,0,0,Grand Canyon,Lawrence Kasdan,['Drama'],1991-12-25,14,6.7,1991
tt0102802,18000000,11657385,Rock-A-Doodle,Don Bluth|Gary Goldman,"['Comedy', 'Family', 'Animation', 'Fantasy', 'Music']",1991-08-02,21,5.3,1991
tt0102227,0,0,Knight Rider 2000,Alan J. Levi,"['Action', 'Science Fiction']",1991-05-19,12,4.6,1991
tt0102511,16000000,0,Naked Lunch,David Cronenberg,"['Drama', 'Fantasy', 'Thriller']",1991-12-27,88,6.7,1991
tt0101004,0,0,Zandalee,Sam Pillsbury,"['Drama', 'Romance', 'Thriller']",1991-05-09,13,4.5,1991
tt0102820,0,0,Rush,Lili Fini Zanuck,"['Crime', 'Drama']",1991-12-22,19,7.3,1991
tt0102303,0,0,Life Stinks,Mel Brooks,['Comedy'],1991-07-26,16,6.2,1991
tt0101862,0,89325780,Father of the Bride,Charles Shyer,"['Comedy', 'Romance']",1991-12-20,173,6.3,1991
tt0101889,24000000,41895491,The Fisher King,Terry Gilliam,"['Drama', 'Comedy']",1991-09-09,158,6.8,1991
tt0102178,0,3106559,K2,Franc Roddam,"['Thriller', 'Action', 'Adventure', 'Drama']",1991-10-09,14,6.0,1991
tt0102768,0,0,Regarding Henry,Mike Nichols,['Drama'],1991-07-10,57,6.5,1991
tt0101757,10000000,25196249,Don't Tell Mom the Babysitter's Dead,Stephen Herek,"['Comedy', 'Family']",1991-06-07,48,5.9,1991
tt0105378,14000000,2735731,Shadows and Fog,Woody Allen,"['Thriller', 'Comedy']",1991-12-05,26,6.0,1991
tt0101516,30000000,49114016,Bugsy,Barry Levinson,"['Drama', 'Crime']",1991-12-10,41,5.7,1991
tt0101615,6000000,1193062,Cool as Ice,David Kellogg,"['Drama', 'Action', 'Comedy', 'Music', 'Romance']",1991-10-18,14,3.9,1991
tt0102614,14000000,39673161,Out for Justice,John Flynn,"['Action', 'Thriller', 'Crime']",1991-04-12,44,5.6,1991
tt0102719,0,0,Problem Child 2,Brian Levant,['Comedy'],1991-07-03,42,5.2,1991
tt0101821,0,0,Ernest Scared Stupid,John R. Cherry III,"['Horror', 'Comedy', 'Family']",1991-10-11,17,6.7,1991
tt0103112,0,15073942,Toy Soldiers,"Daniel Petrie, Jr.","['Action', 'Adventure', 'Thriller']",1991-04-24,40,6.3,1991
tt0102469,8000000,0,Mortal Thoughts,Alan Rudolph,"['Mystery', 'Thriller']",1991-04-19,21,5.1,1991
tt0102713,30000000,74787599,The Prince of Tides,Barbra Streisand,"['Drama', 'Romance']",1991-12-25,18,5.9,1991
tt0101898,0,2415396,Flirting,John Duigan,"['Drama', 'Foreign', 'Romance']",1991-03-20,11,6.1,1991
tt0102175,14000000,32482682,Jungle Fever,Spike Lee,"['Drama', 'Romance']",1991-06-07,34,5.5,1991
tt0103003,0,0,Suburban Commando,Burt Kennedy,"['Action', 'Comedy', 'Family', 'Science Fiction']",1991-10-04,21,5.1,1991
tt0100369,2000000,0,The Pit and the Pendulum,Stuart Gordon,['Horror'],1991-06-27,13,5.5,1991
tt0101698,0,0,Defending Your Life,Albert Brooks,"['Fantasy', 'Drama', 'Comedy']",1991-03-22,25,6.3,1991
tt0102216,0,0,King Ralph,David S. Ward,"['Comedy', 'Family']",1991-02-15,43,5.5,1991
tt0101669,0,38016380,Dead Again,Kenneth Branagh,['Mystery'],1991-08-23,35,6.9,1991
tt0097429,0,0,Ghoulies III: Ghoulies Go to College,John Carl Buechler,"['Fantasy', 'Drama', 'Horror', 'Action', 'Comedy']",1991-09-18,10,3.1,1991
tt0102465,0,0,"Mon pÃ¨re, ce hÃ©ros",GÃ©rard Lauzier,"['Comedy', 'Drama']",1991-10-23,11,5.1,1991
tt0101775,0,13,Drop Dead Fred,Ate de Jong,"['Comedy', 'Fantasy', 'Family']",1991-04-19,38,6.0,1991
tt0102960,0,0,Sometimes They Come Back,Tom McLoughlin,"['Drama', 'Fantasy', 'Horror', 'Thriller']",1991-05-07,18,4.9,1991
tt0102951,0,36489888,Soapdish,Michael Hoffman,"['Comedy', 'Drama', 'Romance']",1991-05-31,26,5.7,1991
tt0101988,0,0,The Guyver,Steve Wang|Screaming Mad George,"['Action', 'Fantasy', 'Science Fiction']",1991-01-01,19,5.4,1991
tt0101545,0,0,Career Opportunities,Bryan Gordon,"['Drama', 'Comedy', 'Romance']",1991-03-29,19,6.2,1991
tt0101635,0,0,Curly Sue,John Hughes,"['Comedy', 'Drama', 'Family', 'Romance']",1991-10-24,51,5.7,1991
tt0102526,8500000,47624253,New Jack City,Mario Van Peebles,"['Thriller', 'Crime', 'Drama']",1991-03-08,58,6.0,1991
tt0102749,8000000,10400000,A Rage in Harlem,Bill Duke,"['Crime', 'Comedy']",1991-05-03,10,6.0,1991
tt0101627,0,0,Critters 3,Kristine Peterson,"['Thriller', 'Horror', 'Comedy', 'Science Fiction']",1991-12-11,24,4.5,1991
tt0101811,0,13200170,Enchanted April,Mike Newell,"['Drama', 'Foreign', 'Romance']",1991-11-06,11,7.0,1991
tt0102603,35000000,23562716,Oscar,John Landis,"['Action', 'Comedy', 'Thriller', 'Family']",1991-04-26,77,6.3,1991
tt0102370,0,29,Madonna: Truth or Dare,Alek Keshishian|Mark Aldo Miceli,"['Documentary', 'Music']",1991-05-10,12,6.8,1991
tt0102202,0,1250712,Kickboxer 2:  The Road Back,Albert Pyun,"['Action', 'Adventure']",1991-01-30,17,4.1,1991
tt0102517,0,0,Necessary Roughness,Stan Dragoti,['Comedy'],1991-09-27,14,5.4,1991
tt0102585,0,0,Omen IV: The Awakening,Jorge Montesi|Dominique Othenin-Girard,"['Fantasy', 'Horror', 'Mystery']",1991-05-19,25,4.6,1991
tt0103882,0,0,A Brief History of Time,Errol Morris,['Documentary'],1991-10-01,17,7.1,1991
tt0102729,0,0,Pure Luck,Nadia Tass,"['Comedy', 'Crime', 'Mystery']",1991-08-09,13,6.7,1991
tt0099587,35000000,0,Flight of the Intruder,John Milius,"['Action', 'Adventure', 'Drama', 'Thriller']",1991-01-18,14,6.0,1991
tt0101912,0,22773535,Frankie and Johnny,Garry Marshall,"['Drama', 'Comedy', 'Romance']",1991-10-18,43,6.4,1991
tt0102095,0,7788597,If Looks Could Kill,William Dear,"['Adventure', 'Action', 'Comedy']",1991-03-15,12,5.8,1991
tt0102609,0,0,Other People's Money,Norman Jewison,"['Comedy', 'Drama']",1991-10-18,11,5.1,1991
tt0102721,0,524668,Proof,Jocelyn Moorhouse,['Drama'],1991-08-15,13,5.5,1991
tt0101605,0,0,The Commitments,Alan Parker,"['Comedy', 'Drama', 'Music']",1991-08-14,59,7.2,1991
tt0104119,0,0,Dolly Dearest,Maria Lease,['Horror'],1991-11-25,13,5.6,1991
tt0101523,0,0,The Butcher's Wife,Terry Hughes,"['Fantasy', 'Comedy', 'Science Fiction', 'Romance']",1991-10-25,16,5.9,1991
tt0101453,48000000,0,Billy Bathgate,Robert Benton,"['Drama', 'Action', 'Thriller', 'Crime']",1991-11-01,26,5.7,1991
tt0103184,0,0,V.I. Warshawski,Jeff Kanew,"['Action', 'Adventure', 'Drama', 'Mystery', 'Thriller']",1991-07-26,12,4.5,1991
tt0102316,0,0,Little Man Tate,Jodie Foster,"['Drama', 'Family']",1991-09-06,25,5.8,1991
tt0102460,23000000,20246790,Mobsters,Michael Karbelnikoff,"['Drama', 'Action', 'Thriller', 'Crime']",1991-07-26,15,6.0,1991
tt0101420,33000,0,Begotten,E. Elias Merhige,"['Fantasy', 'Horror']",1991-06-05,21,4.5,1991
tt0102555,0,0,Not Without My Daughter,Brian Gilbert,"['Drama', 'Thriller']",1991-01-11,21,6.2,1991
tt0102015,0,0,Hearts of Darkness: A Filmmaker's Apocalypse,Eleanor Coppola|Fax Bahr|George Hickenlooper,['Documentary'],1991-09-06,28,7.8,1991
tt0102011,0,0,"He Said, She Said",Ken Kwapis|Marisa Silver,"['Comedy', 'Drama', 'Romance']",1991-02-22,10,5.2,1991
tt0102351,0,0,Lucky Luke,Terence Hill,"['Comedy', 'Western']",1991-07-04,15,4.3,1991
tt0102103,0,0,Impromptu,James Lapine,"['Drama', 'Comedy', 'Music', 'Romance']",1991-04-12,11,6.0,1991
tt0101590,0,0,Class Action,Michael Apted,['Drama'],1991-03-15,17,6.6,1991
tt0102900,22000000,11511031,Shattered,Wolfgang Petersen,"['Mystery', 'Thriller']",1991-10-11,11,6.5,1991
tt0103247,14000000,34793160,White Fang,Randal Kleiser,"['Action', 'Adventure', 'Drama', 'Family']",1991-01-18,59,6.5,1991
tt0102598,0,21830957,Only the Lonely,Chris Columbus,"['Comedy', 'Romance']",1991-05-24,13,6.2,1991
tt0103016,0,0,Switch,Blake Edwards,"['Fantasy', 'Comedy']",1991-05-10,22,5.6,1991
tt0102789,0,0,Ricochet,Russell Mulcahy,"['Action', 'Crime', 'Thriller']",1991-10-04,39,6.0,1991
tt0103239,0,0,Wedlock,Lewis Teague,"['Action', 'Science Fiction', 'Thriller']",1991-05-10,19,5.7,1991
tt0101786,17000000,4603929,Dutch,Peter Faiman,['Comedy'],1991-07-19,25,6.6,1991
tt0103045,0,0,é€ƒå­¦å¨é¾™,Gordon Chan,"['Action', 'Comedy', 'Foreign']",1991-12-31,12,6.7,1991
tt0102943,0,0,Slacker,Richard Linklater,['Comedy'],1991-07-05,41,6.4,1991
